date,time,feature,Label
2025-01-28,04:16:03,7,5
2025-01-28,04:16:05,5,0
2025-01-28,04:16:07,0,0
2025-01-28,04:16:09,0,4
2025-01-28,04:16:11,4,2
2025-01-28,04:16:13,2,3
2025-01-28,04:16:15,3,8
2025-01-28,04:16:17,8,-1
2025-01-28,04:16:19,-1,9
2025-01-28,04:16:21,9,-7
2025-01-28,04:16:23,-7,4
2025-01-28,04:16:25,4,5
2025-01-28,04:16:27,5,2
2025-01-28,04:16:29,2,9
2025-01-28,04:16:31,9,6
2025-01-28,04:16:33,6,3
2025-01-28,04:16:35,3,9
2025-01-28,04:16:37,9,5
2025-01-28,04:16:39,5,3
2025-01-28,04:16:49,3,-7
2025-01-28,04:16:51,-7,4
2025-01-28,04:16:53,4,-1
2025-01-28,04:16:55,-1,-6
2025-01-28,04:16:57,-6,10
2025-01-28,04:16:59,10,0
2025-01-28,04:17:01,0,-6
2025-01-28,04:17:03,-6,7
2025-01-28,04:17:05,7,7
2025-01-28,04:17:07,7,-6
2025-01-28,04:17:09,-6,9
2025-01-28,04:17:12,9,-3
2025-01-28,04:17:14,-3,-3
2025-01-28,04:17:16,-3,-2
2025-01-28,04:17:18,-2,1
2025-01-28,04:17:20,1,-4
2025-01-28,04:17:22,-4,4
2025-01-28,04:17:24,4,7
2025-01-28,04:17:26,7,-4
2025-01-28,04:17:28,-4,9
2025-01-28,04:17:30,9,5
2025-01-28,04:17:32,5,6
2025-01-28,04:17:34,6,4
2025-01-28,04:17:36,4,-3
2025-01-28,04:17:38,-3,-3
2025-01-28,04:17:40,-3,5
2025-01-28,04:17:42,5,-6
2025-01-28,04:17:44,-6,-6
2025-01-28,04:17:46,-6,-9
2025-01-28,04:17:48,-9,-10
2025-01-28,04:17:50,-10,-6
2025-01-28,04:17:52,-6,9
2025-01-28,04:17:54,9,9
2025-01-28,04:17:56,9,0
2025-01-28,04:17:58,0,0
2025-01-28,04:18:00,0,0
2025-01-28,04:18:02,0,4
2025-01-28,04:18:04,4,4
2025-01-28,04:18:06,4,1
2025-01-28,04:18:08,1,-2
2025-01-28,04:18:10,-2,2
2025-01-28,04:18:12,2,-1
2025-01-28,04:18:15,-1,0
2025-01-28,04:18:17,0,-3
2025-01-28,04:18:19,-3,4
2025-01-28,04:18:21,4,-6
2025-01-28,04:18:23,-6,-1
2025-01-28,04:18:25,-1,1
2025-01-28,04:18:27,1,-5
2025-01-28,04:18:29,-5,8
2025-01-28,04:18:39,8,8
2025-01-28,04:18:41,8,6
2025-01-28,04:18:43,6,-10
2025-01-28,04:18:45,-10,8
2025-01-28,04:18:47,8,-1
2025-01-28,04:18:49,-1,9
2025-01-28,04:18:51,9,1
2025-01-28,04:18:53,1,4
2025-01-28,04:18:55,4,7
2025-01-28,04:18:57,7,-4
2025-01-28,04:18:59,-4,4
2025-01-28,04:19:01,4,0
2025-01-28,04:19:03,0,5
2025-01-28,04:19:05,5,-6
2025-01-28,04:19:07,-6,5
2025-01-28,04:19:09,5,0
2025-01-28,04:19:11,0,0
2025-01-28,04:19:13,0,0
2025-01-28,04:19:15,0,7
2025-01-28,04:19:17,7,9
2025-01-28,04:19:19,9,7
2025-01-28,04:19:21,7,8
2025-01-28,04:19:23,8,-3
2025-01-28,04:19:25,-3,-3
2025-01-28,04:19:27,-3,4
2025-01-28,04:19:29,4,5
2025-01-28,04:19:31,5,4
2025-01-28,04:19:33,4,-4
2025-01-28,04:19:36,-4,-4
2025-01-28,04:19:38,-4,6
2025-01-28,04:19:40,6,6
2025-01-28,04:19:42,6,-1
2025-01-28,04:19:44,-1,-7
2025-01-28,04:19:46,-7,3
2025-01-28,04:19:48,3,-4
2025-01-28,04:19:50,-4,0
2025-01-28,04:19:52,0,4
2025-01-28,04:19:54,4,-2
2025-01-28,04:19:56,-2,-6
2025-01-28,04:19:58,-6,-8
2025-01-28,04:20:00,-8,2
2025-01-28,04:20:02,2,5
2025-01-28,04:20:04,5,6
2025-01-28,04:20:06,6,-3
2025-01-28,04:20:08,-3,-9
2025-01-28,04:20:10,-9,-4
2025-01-28,04:20:12,-4,9
2025-01-28,04:20:14,9,4
2025-01-28,04:20:16,4,8
2025-01-28,04:20:18,8,1
2025-01-28,04:20:29,1,-3
2025-01-28,04:20:31,-3,-9
2025-01-28,04:20:33,-9,-9
2025-01-28,04:20:35,-9,5
2025-01-28,04:20:37,5,0
2025-01-28,04:20:39,0,-6
2025-01-28,04:20:41,-6,-6
2025-01-28,04:20:43,-6,-6
2025-01-28,04:20:45,-6,2
2025-01-28,04:20:47,2,1
2025-01-28,04:20:49,1,-3
2025-01-28,04:20:51,-3,7
2025-01-28,04:20:53,7,-7
2025-01-28,04:20:55,-7,-8
2025-01-28,04:20:57,-8,-1
2025-01-28,04:21:00,-1,-3
2025-01-28,04:21:02,-3,9
2025-01-28,04:21:04,9,-2
2025-01-28,04:21:06,-2,-8
2025-01-28,04:21:08,-8,1
2025-01-28,04:21:10,1,6
2025-01-28,04:21:12,6,-8
2025-01-28,04:21:14,-8,-10
2025-01-28,04:21:16,-10,-2
2025-01-28,04:21:18,-2,-7
2025-01-28,04:21:20,-7,-7
2025-01-28,04:21:22,-7,-3
2025-01-28,04:21:24,-3,-3
2025-01-28,04:21:26,-3,-7
2025-01-28,04:21:28,-7,-7
2025-01-28,04:21:30,-7,-6
2025-01-28,04:21:32,-6,2
2025-01-28,04:21:34,2,0
2025-01-28,04:21:36,0,0
2025-01-28,04:21:38,0,-6
2025-01-28,04:21:40,-6,2
2025-01-28,04:21:42,2,3
2025-01-28,04:21:44,3,5
2025-01-28,04:21:46,5,-5
2025-01-28,04:21:48,-5,8
2025-01-28,04:21:50,8,3
2025-01-28,04:21:52,3,-7
2025-01-28,04:21:54,-7,5
2025-01-28,04:21:56,5,-1
2025-01-28,04:21:58,-1,-8
2025-01-28,04:22:00,-8,1
2025-01-28,04:22:02,1,6
2025-01-28,04:22:05,6,-10
2025-01-28,04:22:07,-10,-8
2025-01-28,04:22:09,-8,6
2025-01-28,04:22:19,6,7
2025-01-28,04:22:21,7,1
2025-01-28,04:22:23,1,1
2025-01-28,04:22:25,1,9
2025-01-28,04:22:27,9,-3
2025-01-28,04:22:29,-3,-4
2025-01-28,04:22:31,-4,-9
2025-01-28,04:22:33,-9,-1
2025-01-28,04:22:35,-1,1
2025-01-28,04:22:37,1,4
2025-01-28,04:22:39,4,9
2025-01-28,04:22:41,9,4
2025-01-28,04:22:43,4,2
2025-01-28,04:22:45,2,4
2025-01-28,04:22:47,4,8
2025-01-28,04:22:49,8,2
2025-01-28,04:22:51,2,-5
2025-01-28,04:22:53,-5,5
2025-01-28,04:22:55,5,-3
2025-01-28,04:22:57,-3,2
2025-01-28,04:22:59,2,-8
2025-01-28,04:23:02,-8,-8
2025-01-28,04:23:04,-8,-5
2025-01-28,04:23:06,-5,-2
2025-01-28,04:23:08,-2,4
2025-01-28,04:23:10,4,-2
2025-01-28,04:23:12,-2,-2
2025-01-28,04:23:14,-2,7
2025-01-28,04:23:16,7,1
2025-01-28,04:23:18,1,2
2025-01-28,04:23:20,2,4
2025-01-28,04:23:22,4,-3
2025-01-28,04:23:24,-3,-3
2025-01-28,04:23:26,-3,-3
2025-01-28,04:23:28,-3,-5
2025-01-28,04:23:30,-5,0
2025-01-28,04:23:32,0,-8
2025-01-28,04:23:34,-8,8
2025-01-28,04:23:36,8,-6
2025-01-28,04:23:38,-6,7
2025-01-28,04:23:40,7,-3
2025-01-28,04:23:42,-3,8
2025-01-28,04:23:44,8,1
2025-01-28,04:23:46,1,-7
2025-01-28,04:23:48,-7,1
2025-01-28,04:23:50,1,-2
2025-01-28,04:23:52,-2,-2
2025-01-28,04:23:54,-2,-2
2025-01-28,04:23:56,-2,3
2025-01-28,04:23:58,3,-2
2025-01-28,04:24:08,-2,0
2025-01-28,04:24:10,0,-7
2025-01-28,04:24:12,-7,-7
2025-01-28,04:24:14,-7,-7
2025-01-28,04:24:17,-7,-7
2025-01-28,04:24:19,-7,-7
2025-01-28,04:24:21,-7,-7
2025-01-28,04:24:23,-7,-7
2025-01-28,04:24:25,-7,-7
2025-01-28,04:24:27,-7,-7
2025-01-28,04:24:29,-7,-7
2025-01-28,04:24:31,-7,-7
2025-01-28,04:24:33,-7,-7
2025-01-28,04:24:35,-7,-7
2025-01-28,04:24:37,-7,-7
2025-01-28,04:24:39,-7,-7
2025-01-28,04:24:41,-7,-7
2025-01-28,04:24:43,-7,-7
2025-01-28,04:24:45,-7,-7
2025-01-28,04:24:47,-7,-7
2025-01-28,04:24:49,-7,-7
2025-01-28,04:24:51,-7,-7
2025-01-28,04:24:53,-7,-7
2025-01-28,04:24:55,-7,-7
2025-01-28,04:24:57,-7,-7
2025-01-28,04:24:59,-7,-7
2025-01-28,04:25:01,-7,-7
2025-01-28,04:25:03,-7,-7
2025-01-28,04:25:05,-7,-7
2025-01-28,04:25:07,-7,-7
2025-01-28,04:25:09,-7,-7
2025-01-28,04:25:11,-7,-7
2025-01-28,04:25:13,-7,-7
2025-01-28,04:25:15,-7,-7
2025-01-28,04:25:17,-7,-7
2025-01-28,04:25:19,-7,-7
2025-01-28,04:25:21,-7,-7
2025-01-28,04:25:24,-7,-7
2025-01-28,04:25:26,-7,-7
2025-01-28,04:25:28,-7,-7
2025-01-28,04:25:30,-7,-7
2025-01-28,04:25:32,-7,-7
2025-01-28,04:25:34,-7,-7
2025-01-28,04:25:36,-7,-7
2025-01-28,04:25:38,-7,-7
2025-01-28,04:25:40,-7,-7
2025-01-28,04:25:42,-7,-7
2025-01-28,04:25:44,-7,-7
2025-01-28,04:25:46,-7,-7
2025-01-28,04:25:48,-7,-1
2025-01-28,04:25:58,-1,5
2025-01-28,04:26:00,5,3
2025-01-28,04:26:02,3,-5
2025-01-28,04:26:04,-5,8
2025-01-28,04:26:06,8,9
2025-01-28,04:26:08,9,2
2025-01-28,04:26:10,2,-2
2025-01-28,04:26:12,-2,0
2025-01-28,04:26:14,0,5
2025-01-28,04:26:16,5,1
2025-01-28,04:26:18,1,-9
2025-01-28,04:26:21,-9,8
2025-01-28,04:26:23,8,2
2025-01-28,04:26:25,2,9
2025-01-28,04:26:27,9,3
2025-01-28,04:26:29,3,-3
2025-01-28,04:26:31,-3,4
2025-01-28,04:26:33,4,4
2025-01-28,04:26:35,4,-6
2025-01-28,04:26:37,-6,5
2025-01-28,04:26:39,5,1
2025-01-28,04:26:41,1,0
2025-01-28,04:26:43,0,0
2025-01-28,04:26:45,0,2
2025-01-28,04:26:47,2,2
2025-01-28,04:26:49,2,6
2025-01-28,04:26:51,6,-7
2025-01-28,04:26:53,-7,-1
2025-01-28,04:26:55,-1,-2
2025-01-28,04:26:57,-2,1
2025-01-28,04:26:59,1,4
2025-01-28,04:27:01,4,-9
2025-01-28,04:27:03,-9,-4
2025-01-28,04:27:05,-4,8
2025-01-28,04:27:07,8,6
2025-01-28,04:27:09,6,4
2025-01-28,04:27:11,4,7
2025-01-28,04:27:13,7,-9
2025-01-28,04:27:15,-9,-9
2025-01-28,04:27:17,-9,-5
2025-01-28,04:27:19,-5,-4
2025-01-28,04:27:22,-4,8
2025-01-28,04:27:24,8,8
2025-01-28,04:27:26,8,9
2025-01-28,04:27:28,9,-6
2025-01-28,04:27:30,-6,-1
2025-01-28,04:27:32,-1,5
2025-01-28,04:27:34,5,7
2025-01-28,04:27:36,7,7
2025-01-28,04:27:38,7,-8
2025-01-28,04:27:48,-8,7
2025-01-28,04:27:50,7,7
2025-01-28,04:27:52,7,-2
2025-01-28,04:27:54,-2,-2
2025-01-28,04:27:56,-2,1
2025-01-28,04:27:58,1,1
2025-01-28,04:28:00,1,2
2025-01-28,04:28:02,2,0
2025-01-28,04:28:04,0,-3
2025-01-28,04:28:06,-3,-6
2025-01-28,04:28:08,-6,-10
2025-01-28,04:28:10,-10,-10
2025-01-28,04:28:12,-10,9
2025-01-28,04:28:14,9,-10
2025-01-28,04:28:16,-10,-7
2025-01-28,04:28:18,-7,6
2025-01-28,04:28:20,6,5
2025-01-28,04:28:22,5,-6
2025-01-28,04:28:24,-6,-1
2025-01-28,04:28:26,-1,9
2025-01-28,04:28:28,9,-9
2025-01-28,04:28:30,-9,-1
2025-01-28,04:28:33,-1,-4
2025-01-28,04:28:35,-4,-4
2025-01-28,04:28:37,-4,0
2025-01-28,04:28:39,0,-4
2025-01-28,04:28:41,-4,-7
2025-01-28,04:28:43,-7,-7
2025-01-28,04:28:45,-7,5
2025-01-28,04:28:47,5,3
2025-01-28,04:28:49,3,0
2025-01-28,04:28:51,0,-6
2025-01-28,04:28:53,-6,1
2025-01-28,04:28:55,1,-2
2025-01-28,04:28:57,-2,5
2025-01-28,04:28:59,5,-4
2025-01-28,04:29:01,-4,8
2025-01-28,04:29:03,8,5
2025-01-28,04:29:05,5,-5
2025-01-28,04:29:07,-5,-4
2025-01-28,04:29:09,-4,4
2025-01-28,04:29:11,4,-1
2025-01-28,04:29:13,-1,0
2025-01-28,04:29:15,0,-7
2025-01-28,04:29:17,-7,-3
2025-01-28,04:29:19,-3,1
2025-01-28,04:29:21,1,-9
2025-01-28,04:29:23,-9,6
2025-01-28,04:29:25,6,5
2025-01-28,04:29:27,5,0
2025-01-28,04:29:37,0,5
2025-01-28,04:29:39,5,0
2025-01-28,04:29:41,0,-9
2025-01-28,04:29:44,-9,6
2025-01-28,04:29:46,6,6
2025-01-28,04:29:48,6,-3
2025-01-28,04:29:50,-3,-3
2025-01-28,04:29:52,-3,5
2025-01-28,04:29:54,5,0
2025-01-28,04:29:56,0,-7
2025-01-28,04:29:58,-7,-7
2025-01-28,04:30:00,-7,-6
2025-01-28,04:30:02,-6,-8
2025-01-28,04:30:04,-8,6
2025-01-28,04:30:06,6,9
2025-01-28,04:30:08,9,-2
2025-01-28,04:30:10,-2,-7
2025-01-28,04:30:12,-7,-7
2025-01-28,04:30:14,-7,3
2025-01-28,04:30:16,3,-2
2025-01-28,04:30:18,-2,-6
2025-01-28,04:30:20,-6,-7
2025-01-28,04:30:22,-7,7
2025-01-28,04:30:24,7,-2
2025-01-28,04:30:26,-2,1
2025-01-28,04:30:28,1,1
2025-01-28,04:30:30,1,3
2025-01-28,04:30:32,3,9
2025-01-28,04:30:34,9,5
2025-01-28,04:30:36,5,0
2025-01-28,04:30:38,0,-5
2025-01-28,04:30:40,-5,-9
2025-01-28,04:30:42,-9,-4
2025-01-28,04:30:44,-4,-7
2025-01-28,04:30:46,-7,-10
2025-01-28,04:30:48,-10,-2
2025-01-28,04:30:51,-2,-7
2025-01-28,04:30:53,-7,-7
2025-01-28,04:30:55,-7,-2
2025-01-28,04:30:57,-2,-9
2025-01-28,04:30:59,-9,-2
2025-01-28,04:31:01,-2,5
2025-01-28,04:31:03,5,-1
2025-01-28,04:31:05,-1,-1
2025-01-28,04:31:07,-1,6
2025-01-28,04:31:09,6,-10
2025-01-28,04:31:11,-10,-5
2025-01-28,04:31:13,-5,-6
2025-01-28,04:31:15,-6,-3
2025-01-28,04:31:17,-3,3
2025-01-28,04:31:27,3,-3
2025-01-28,04:31:29,-3,5
2025-01-28,04:31:31,5,5
2025-01-28,04:31:33,5,-7
2025-01-28,04:31:35,-7,1
2025-01-28,04:31:37,1,0
2025-01-28,04:31:39,0,6
2025-01-28,04:31:41,6,7
2025-01-28,04:31:43,7,9
2025-01-28,04:31:45,9,-3
2025-01-28,04:31:47,-3,7
2025-01-28,04:31:49,7,3
2025-01-28,04:31:51,3,-3
2025-01-28,04:31:53,-3,4
2025-01-28,04:31:55,4,3
2025-01-28,04:31:57,3,-9
2025-01-28,04:31:59,-9,-8
2025-01-28,04:32:01,-8,-3
2025-01-28,04:32:04,-3,-4
2025-01-28,04:32:06,-4,-3
2025-01-28,04:32:08,-3,-9
2025-01-28,04:32:10,-9,-9
2025-01-28,04:32:12,-9,3
2025-01-28,04:32:14,3,3
2025-01-28,04:32:16,3,10
2025-01-28,04:32:18,10,-2
2025-01-28,04:32:20,-2,-8
2025-01-28,04:32:22,-8,-8
2025-01-28,04:32:24,-8,6
2025-01-28,04:32:26,6,-8
2025-01-28,04:32:28,-8,-6
2025-01-28,04:32:30,-6,9
2025-01-28,04:32:32,9,5
2025-01-28,04:32:34,5,-4
2025-01-28,04:32:36,-4,-2
2025-01-28,04:32:38,-2,-2
2025-01-28,04:32:40,-2,-4
2025-01-28,04:32:42,-4,-8
2025-01-28,04:32:44,-8,-8
2025-01-28,04:32:46,-8,-3
2025-01-28,04:32:48,-3,5
2025-01-28,04:32:50,5,-8
2025-01-28,04:32:52,-8,6
2025-01-28,04:32:54,6,-8
2025-01-28,04:32:56,-8,1
2025-01-28,04:32:58,1,-4
2025-01-28,04:33:00,-4,0
2025-01-28,04:33:03,0,-3
2025-01-28,04:33:05,-3,-4
2025-01-28,04:33:07,-4,-1
2025-01-28,04:33:17,-1,8
2025-01-28,04:33:19,8,10
2025-01-28,04:33:21,10,1
2025-01-28,04:33:23,1,7
2025-01-28,04:33:25,7,-8
2025-01-28,04:33:27,-8,1
2025-01-28,04:33:29,1,0
2025-01-28,04:33:31,0,-5
2025-01-28,04:33:33,-5,-8
2025-01-28,04:33:35,-8,8
2025-01-28,04:33:37,8,-9
2025-01-28,04:33:39,-9,-1
2025-01-28,04:33:41,-1,0
2025-01-28,04:33:43,0,-2
2025-01-28,04:33:45,-2,9
2025-01-28,04:33:47,9,10
2025-01-28,04:33:49,10,-4
2025-01-28,04:33:51,-4,3
2025-01-28,04:33:53,3,-4
2025-01-28,04:33:55,-4,2
2025-01-28,04:33:57,2,-1
2025-01-28,04:33:59,-1,0
2025-01-28,04:34:01,0,-4
2025-01-28,04:34:03,-4,5
2025-01-28,04:34:05,5,-3
2025-01-28,04:34:07,-3,-1
2025-01-28,04:34:09,-1,-2
2025-01-28,04:34:11,-2,2
2025-01-28,04:34:13,2,6
2025-01-28,04:34:15,6,4
2025-01-28,04:34:18,4,-3
2025-01-28,04:34:20,-3,8
2025-01-28,04:34:22,8,-9
2025-01-28,04:34:24,-9,8
2025-01-28,04:34:26,8,5
2025-01-28,04:34:28,5,4
2025-01-28,04:34:30,4,4
2025-01-28,04:34:32,4,3
2025-01-28,04:34:34,3,1
2025-01-28,04:34:36,1,-3
2025-01-28,04:34:38,-3,-1
2025-01-28,04:34:40,-1,-1
2025-01-28,04:34:42,-1,1
2025-01-28,04:34:44,1,1
2025-01-28,04:34:46,1,-5
2025-01-28,04:34:48,-5,-6
2025-01-28,04:34:50,-6,2
2025-01-28,04:34:52,2,2
2025-01-28,04:34:54,2,5
2025-01-28,04:34:56,5,7
2025-01-28,04:35:06,7,-8
2025-01-28,04:35:08,-8,4
2025-01-28,04:35:10,4,-5
2025-01-28,04:35:12,-5,-1
2025-01-28,04:35:14,-1,-8
2025-01-28,04:35:16,-8,1
2025-01-28,04:35:18,1,1
2025-01-28,04:35:20,1,-1
2025-01-28,04:35:22,-1,4
2025-01-28,04:35:24,4,8
2025-01-28,04:35:26,8,3
2025-01-28,04:35:28,3,-7
2025-01-28,04:35:30,-7,9
2025-01-28,04:35:33,9,9
2025-01-28,04:35:35,9,3
2025-01-28,04:35:37,3,8
2025-01-28,04:35:39,8,-2
2025-01-28,04:35:41,-2,5
2025-01-28,04:35:43,5,-1
2025-01-28,04:35:45,-1,-3
2025-01-28,04:35:47,-3,6
2025-01-28,04:35:49,6,-7
2025-01-28,04:35:51,-7,-8
2025-01-28,04:35:53,-8,-10
2025-01-28,04:35:55,-10,-10
2025-01-28,04:35:57,-10,6
2025-01-28,04:35:59,6,4
2025-01-28,04:36:01,4,4
2025-01-28,04:36:03,4,-6
2025-01-28,04:36:05,-6,-10
2025-01-28,04:36:07,-10,6
2025-01-28,04:36:09,6,-8
2025-01-28,04:36:11,-8,-2
2025-01-28,04:36:13,-2,3
2025-01-28,04:36:15,3,-8
2025-01-28,04:36:17,-8,-8
2025-01-28,04:36:19,-8,-2
2025-01-28,04:36:21,-2,-8
2025-01-28,04:36:23,-8,10
2025-01-28,04:36:25,10,-2
2025-01-28,04:36:27,-2,-5
2025-01-28,04:36:29,-5,-5
2025-01-28,04:36:31,-5,-10
2025-01-28,04:36:33,-10,5
2025-01-28,04:36:35,5,0
2025-01-28,04:36:38,0,9
2025-01-28,04:36:40,9,9
2025-01-28,04:36:42,9,-6
2025-01-28,04:36:44,-6,-7
2025-01-28,04:36:46,-7,-9
2025-01-28,04:36:56,-9,4
2025-01-28,04:36:58,4,6
2025-01-28,04:37:00,6,-5
2025-01-28,04:37:02,-5,-3
2025-01-28,04:37:04,-3,-2
2025-01-28,04:37:06,-2,1
2025-01-28,04:37:08,1,-4
2025-01-28,04:37:10,-4,7
2025-01-28,04:37:12,7,-10
2025-01-28,04:37:14,-10,7
2025-01-28,04:37:16,7,10
2025-01-28,04:37:18,10,-9
2025-01-28,04:37:20,-9,5
2025-01-28,04:37:22,5,1
2025-01-28,04:37:25,1,0
2025-01-28,04:37:27,0,7
2025-01-28,04:37:29,7,1
2025-01-28,04:37:31,1,0
2025-01-28,04:37:33,0,8
2025-01-28,04:37:35,8,8
2025-01-28,04:37:37,8,2
2025-01-28,04:37:39,2,6
2025-01-28,04:37:41,6,8
2025-01-28,04:37:43,8,2
2025-01-28,04:37:45,2,6
2025-01-28,04:37:47,6,4
2025-01-28,04:37:49,4,-5
2025-01-28,04:37:51,-5,-3
2025-01-28,04:37:53,-3,3
2025-01-28,04:37:55,3,0
2025-01-28,04:37:57,0,2
2025-01-28,04:38:03,2,-9
2025-01-28,04:38:05,-9,-8
2025-01-28,04:38:07,-8,8
2025-01-28,04:38:09,8,6
2025-01-28,04:38:11,6,-4
2025-01-28,04:38:13,-4,-4
2025-01-28,04:38:15,-4,-1
2025-01-28,04:38:17,-1,-3
2025-01-28,04:38:19,-3,-9
2025-01-28,04:38:21,-9,2
2025-01-28,04:38:23,2,6
2025-01-28,04:38:25,6,-10
2025-01-28,04:38:28,-10,-3
2025-01-28,04:38:30,-3,-5
2025-01-28,04:38:32,-5,0
2025-01-28,04:38:34,0,0
2025-01-28,04:38:36,0,2
2025-01-28,04:38:38,2,1
2025-01-28,04:38:40,1,8
2025-01-28,04:38:50,8,2
2025-01-28,04:38:52,2,-5
2025-01-28,04:38:54,-5,-4
2025-01-28,04:38:56,-4,-4
2025-01-28,04:38:58,-4,1
2025-01-28,04:39:00,1,-1
2025-01-28,04:39:02,-1,0
2025-01-28,04:39:04,0,2
2025-01-28,04:39:06,2,1
2025-01-28,04:39:08,1,4
2025-01-28,04:39:10,4,1
2025-01-28,04:39:12,1,9
2025-01-28,04:39:14,9,10
2025-01-28,04:39:16,10,0
2025-01-28,04:39:18,0,0
2025-01-28,04:39:20,0,1
2025-01-28,04:39:22,1,-1
2025-01-28,04:39:24,-1,-8
2025-01-28,04:39:26,-8,-3
2025-01-28,04:39:28,-3,-3
2025-01-28,04:39:30,-3,2
2025-01-28,04:39:32,2,-2
2025-01-28,04:39:34,-2,-9
2025-01-28,04:39:36,-9,3
2025-01-28,04:39:39,3,7
2025-01-28,04:39:41,7,4
2025-01-28,04:39:43,4,-6
2025-01-28,04:39:45,-6,-8
2025-01-28,04:39:47,-8,10
2025-01-28,04:39:49,10,1
2025-01-28,04:39:51,1,5
2025-01-28,04:39:53,5,-2
2025-01-28,04:39:55,-2,2
2025-01-28,04:39:57,2,-7
2025-01-28,04:39:59,-7,3
2025-01-28,04:40:01,3,5
2025-01-28,04:40:03,5,-6
2025-01-28,04:40:05,-6,-3
2025-01-28,04:40:07,-3,0
2025-01-28,04:40:09,0,0
2025-01-28,04:40:11,0,3
2025-01-28,04:40:13,3,5
2025-01-28,04:40:15,5,0
2025-01-28,04:40:17,0,-7
2025-01-28,04:40:19,-7,5
2025-01-28,04:40:21,5,5
2025-01-28,04:40:23,5,5
2025-01-28,04:40:25,5,8
2025-01-28,04:40:27,8,8
2025-01-28,04:40:29,8,-8
2025-01-28,04:40:39,-8,-6
2025-01-28,04:40:41,-6,-2
2025-01-28,04:40:43,-2,-6
2025-01-28,04:40:46,-6,-8
2025-01-28,04:40:48,-8,9
2025-01-28,04:40:50,9,-1
2025-01-28,04:40:52,-1,-8
2025-01-28,04:40:54,-8,1
2025-01-28,04:40:56,1,6
2025-01-28,04:40:58,6,7
2025-01-28,04:41:00,7,7
2025-01-28,04:41:02,7,9
2025-01-28,04:41:04,9,-10
2025-01-28,04:41:06,-10,8
2025-01-28,04:41:08,8,-1
2025-01-28,04:41:10,-1,4
2025-01-28,04:41:12,4,6
2025-01-28,04:41:14,6,1
2025-01-28,04:41:16,1,2
2025-01-28,04:41:18,2,2
2025-01-28,04:41:20,2,-8
2025-01-28,04:41:22,-8,-5
2025-01-28,04:41:24,-5,-4
2025-01-28,04:41:26,-4,-4
2025-01-28,04:41:28,-4,0
2025-01-28,04:41:30,0,9
2025-01-28,04:41:32,9,9
2025-01-28,04:41:34,9,4
2025-01-28,04:41:36,4,7
2025-01-28,04:41:38,7,9
2025-01-28,04:41:40,9,-6
2025-01-28,04:41:42,-6,-1
2025-01-28,04:41:44,-1,-1
2025-01-28,04:41:46,-1,-4
2025-01-28,04:41:49,-4,6
2025-01-28,04:41:51,6,8
2025-01-28,04:41:53,8,7
2025-01-28,04:41:55,7,5
2025-01-28,04:41:57,5,1
2025-01-28,04:41:59,1,3
2025-01-28,04:42:01,3,-7
2025-01-28,04:42:03,-7,8
2025-01-28,04:42:05,8,-7
2025-01-28,04:42:07,-7,8
2025-01-28,04:42:09,8,-9
2025-01-28,04:42:11,-9,5
2025-01-28,04:42:13,5,-2
2025-01-28,04:42:15,-2,2
2025-01-28,04:42:17,2,0
2025-01-28,04:42:19,0,2
2025-01-28,04:42:29,2,-7
2025-01-28,04:42:31,-7,1
2025-01-28,04:42:33,1,7
2025-01-28,04:42:35,7,-7
2025-01-28,04:42:37,-7,-8
2025-01-28,04:42:39,-8,-8
2025-01-28,04:42:41,-8,-3
2025-01-28,04:42:43,-3,4
2025-01-28,04:42:45,4,4
2025-01-28,04:42:48,4,6
2025-01-28,04:42:50,6,-6
2025-01-28,04:42:52,-6,-1
2025-01-28,04:42:54,-1,-1
2025-01-28,04:42:56,-1,-1
2025-01-28,04:42:58,-1,7
2025-01-28,04:43:00,7,4
2025-01-28,04:43:02,4,-6
2025-01-28,04:43:04,-6,-1
2025-01-28,04:43:06,-1,0
2025-01-28,04:43:08,0,-9
2025-01-28,04:43:10,-9,10
2025-01-28,04:43:12,10,2
2025-01-28,04:43:14,2,-4
2025-01-28,04:43:16,-4,9
2025-01-28,04:43:18,9,4
2025-01-28,04:43:20,4,2
2025-01-28,04:43:22,2,-9
2025-01-28,04:43:24,-9,-2
2025-01-28,04:43:26,-2,0
2025-01-28,04:43:28,0,5
2025-01-28,04:43:30,5,1
2025-01-28,04:43:32,1,-8
2025-01-28,04:43:34,-8,4
2025-01-28,04:43:36,4,-1
2025-01-28,04:43:38,-1,4
2025-01-28,04:43:40,4,-8
2025-01-28,04:43:42,-8,2
2025-01-28,04:43:44,2,6
2025-01-28,04:43:46,6,-9
2025-01-28,04:43:48,-9,8
2025-01-28,04:43:50,8,-2
2025-01-28,04:43:52,-2,-7
2025-01-28,04:43:55,-7,-3
2025-01-28,04:43:57,-3,5
2025-01-28,04:43:59,5,5
2025-01-28,04:44:01,5,10
2025-01-28,04:44:03,10,-2
2025-01-28,04:44:05,-2,7
2025-01-28,04:44:07,7,-5
2025-01-28,04:44:09,-5,2
2025-01-28,04:44:19,2,2
2025-01-28,04:44:21,2,-8
2025-01-28,04:44:23,-8,2
2025-01-28,04:44:25,2,8
2025-01-28,04:44:27,8,7
2025-01-28,04:44:29,7,-3
2025-01-28,04:44:31,-3,3
2025-01-28,04:44:33,3,-5
2025-01-28,04:44:35,-5,-4
